id,code_iata,code_icao,country_id,municipality,name,timezone_id
sinc,,sinc,br,Baiao,Nova Conceicao Agroindustrial Airport,America/Belem
sing,,sing,br,Nova Granada,Fazenda Sao Joao Airport,America/Sao_Paulo
sinh,,sinh,br,Novo Horizonte Do Sul,Fazenda Esperanca Airport,America/Campo_Grande
sinj,,sinj,br,Coxim,Fazenda Novo Horizonte - TATTERSAL Airport,America/Campo_Grande
sink,,sink,br,Parapua,Fazenda Negrinha Airport,America/Sao_Paulo
sinm,,sinm,br,Nova Mutum,Fazenda Itanhanga Airport,America/Cuiaba
sinn,,sinn,br,Balsas,Fazenda Nova Holanda Airport,America/Fortaleza
sino,,sino,br,Bom Jesus Das Selvas,Fazenda Mapisa Airport,America/Fortaleza
sinp,,sinp,br,Jardim,Fazenda Santa Maria Airport,America/Campo_Grande
sinq,,sinq,br,Laranjal Do Jari,Laranjal Airport,America/Belem
sinr,,sinr,br,Alcinopolis,Fazenda Recanto Airport,America/Campo_Grande
sins,,sins,br,Campo Grande,Fazenda Cachoeira do Lontra Airport,America/Campo_Grande
sint,,sint,br,Santa Isabel,Fazenda Santa Adelia Airport,America/Sao_Paulo
sinu,,sinu,br,Bela Vista,Fazenda Xerez Airport,America/Campo_Grande
sinv,,sinv,br,Custodia,Fazenda Santa Rita Airport,America/Recife
sinz,,sinz,br,Fernandes Pinheiro,Xanadu Airport,America/Sao_Paulo
sioa,,sioa,br,Lassance,Fazenda Perdizes Airport,America/Sao_Paulo
siob,,siob,br,Andradina,Fazenda Guanabara Airport,America/Sao_Paulo
sioc,,sioc,br,Nova Independencia,Santo Expedito Airport,America/Sao_Paulo
siod,,siod,br,Nova Andradina,Fazenda Santa Helena Airport,America/Campo_Grande
sioe,,sioe,br,Dois Vizinhos,Mocelin Airport,America/Sao_Paulo
siof,,siof,br,Nova Alvorada Do Sul,Fazenda Cachoeira Airport,America/Campo_Grande
sioi,,sioi,br,Uniao Do Sul,Rio Arraias Airport,America/Cuiaba
sioj,,sioj,br,Sao Jose Dos Quatro Marcos,Fazenda Soroteca Airport,America/Cuiaba
siok,,siok,br,Nobres,Fazenda Agua Doce Airport,America/Cuiaba
siol,,siol,br,Corumbaiba,Fazenda Pontal Airport,America/Sao_Paulo
siom,,siom,br,Uniao Do Sul,Rio Ouro Airport,America/Cuiaba
sioo,,sioo,br,Porto Murtinho,Fazenda Piquiri Airport,America/Campo_Grande
siop,,siop,br,Porto Murtinho,Fazenda Londrina II Airport,America/Campo_Grande
sioq,,sioq,br,Iguatemi,Fazenda Mato Alto Airport,America/Campo_Grande
sior,,sior,br,Corumba,Fazenda Sao Miguel Airport,America/Campo_Grande
sios,,sios,br,Jatei,Fazenda Santa Josefa Airport,America/Campo_Grande
siot,,siot,br,Santa Rita Do Pardo,Fazenda Santa Verginia Airport,America/Campo_Grande
siou,,siou,br,Corumba,Fazenda Santa Helena Airport,America/Campo_Grande
siov,,siov,br,Prado,Taua Airport,America/Bahia
sioz,,sioz,br,Santana Do Araguaia,Fazenda Santa Fe Airport,America/Araguaina
sipa,,sipa,br,Sao Jose Do Rio Pardo,Aeroclube de Sao Jose do Rio Pardo Airport,America/Sao_Paulo
sipb,,sipb,br,Raposa,CAVU - Clube de Aviacao Ultraleve Airport,America/Fortaleza
sipc,,sipc,br,Belem,Portal do Ceu Airport,America/Belem
sipe,,sipe,br,Goiana,Itapessoca Airport,America/Recife
sipg,,sipg,br,Cocalinho,Fazenda Agua Preta Airport,America/Cuiaba
siph,,siph,br,Caseara,Fazenda Palmeiras Airport,America/Araguaina
sipj,,sipj,br,Sao Goncalo Do Abaete,Fazenda Marreco Airport,America/Sao_Paulo
sipk,,sipk,br,Pocone,SESC Pantanal Airport,America/Cuiaba
sipl,,sipl,br,Planalto Da Serra,Fazenda Entre Serras Airport,America/Cuiaba
sipn,,sipn,br,Porto Murtinho,Fazenda Progresso Airport,America/Campo_Grande
sipo,,sipo,br,Condeuba,Sebastiao Jose Pereira Airport,America/Bahia
sipq,,sipq,br,Sao Miguel Do Passa Quatro,Fazenda Rancho Estrela Airport,America/Sao_Paulo
sipr,,sipr,br,Parauna,Fazenda Sao Jose Airport,America/Sao_Paulo
sipu,,sipu,br,Perdizes,Fazenda Lagoa da Capa Airport,America/Sao_Paulo
sipy,,sipy,br,Portel,Ambrosio Airport,America/Belem
siqa,,siqa,br,Baia Formosa,Senador Antonio Farias Airport,America/Recife
siqb,,siqb,br,Portel,Monte Verde Airport,America/Belem
siqc,,siqc,br,Costa Rica,Fazenda Paraiso Airport,America/Campo_Grande
siqd,,siqd,br,Terenos,Fazenda Estancia Regina Airport,America/Campo_Grande
siqe,,siqe,br,Brasilia,Botelho Airport,America/Sao_Paulo
siqg,,siqg,br,Nova Canaa Do Norte,Fazenda Morro Alto Airport,America/Cuiaba
siqi,,siqi,br,Palmares Do Sul,Aerolis Airport,America/Sao_Paulo
siqj,,siqj,br,Chapada Dos Guimaraes,Morro do Chapeu II Airport,America/Cuiaba
siqk,,siqk,br,Nova Odessa,Rodrigues Airport,America/Sao_Paulo
siqm,,siqm,br,Porteirao,Fazenda Bom Jardim Airport,America/Sao_Paulo
siqn,,siqn,br,Sao Jose Do Xingu,Fazenda Flor da Mata Airport,America/Cuiaba
siqo,,siqo,br,Corumba,Fazenda Mercedes Estancia Airport,America/Campo_Grande
siqq,,siqq,br,Bom Jesus,Aero Resende Airport,America/Sao_Paulo
siqr,,siqr,br,Bonopolis,Fazenda Triangulo Airport,America/Araguaina
siqs,,siqs,br,Porto Estrela,Fazenda Terra do Sol Airport,America/Cuiaba
siqu,,siqu,br,Aparecida Do Taboado,Alcoolvare Airport,America/Campo_Grande
siqv,,siqv,br,Sapezal,Fazenda Sol Aberto Airport,America/Cuiaba
siqw,,siqw,br,Porto Esperidiao,Fazenda Santa Maria do Jauru Airport,America/Cuiaba
siqx,,siqx,br,Porto Estrela,Fazenda Barranquinho Airport,America/Cuiaba
siqy,,siqy,br,Sorriso,Fazenda Amizade Airport,America/Cuiaba
siqz,,siqz,br,Buritis,Fazenda Carolina Airport,America/Sao_Paulo
sira,,sira,br,Sorriso,Fazenda Magiana Airport,America/Cuiaba
sirb,,sirb,br,Rio Brilhante,Fazenda Mimoso Airport,America/Campo_Grande
sirc,,sirc,br,Peixoto De Azevedo,Fazenda Jarina Airport,America/Cuiaba
sird,,sird,br,Novo Santo Antonio,Rancho Jatoba Airport,America/Cuiaba
sire,,sire,br,Sao Domingos,Fazenda Rancho Estrela IV Airport,America/Araguaina
sirf,,sirf,br,Rio Formoso,Jose Mucio Monteiro Airport,America/Recife
sirg,,sirg,br,Alto Da Boa Vista,Fazenda Esperanca Airport,America/Cuiaba
sirh,,sirh,br,Coxim,Fazenda Morada da Lua Airport,America/Campo_Grande
siri,,siri,br,Marau,Barra Grande Airport,America/Bahia
sirj,,sirj,br,Itaituba,Caima Airport,America/Manaus
sirn,,sirn,br,Nova Xavantina,Fazenda Jao Airport,America/Cuiaba
sirq,,sirq,br,Chupinguaia,Fazenda Maranata Airport,America/Porto_Velho
sirr,,sirr,br,Paranaita,Lagoa dos Coqueiros Airport,America/Cuiaba
sirs,,sirs,br,Campo Florido,Fazenda Sao Sebastiao Airport,America/Sao_Paulo
sirt,,sirt,br,Sao Jose Do Rio Claro,Marca de Casco Airport,America/Cuiaba
siru,,siru,br,Pedra Preta,Fazenda Bahia Airport,America/Cuiaba
sirv,,sirv,br,Porto Esperidiao,Fazenda Morro Branco Airport,America/Cuiaba
sirw,,sirw,br,Sambaiba,Fazenda Serra Vermelha Airport,America/Araguaina
sisb,,sisb,br,Bom Jesus Do Araguaia,Fazenda Eldorado - Agropecuaria Paleana S/A Airport,America/Cuiaba
sisd,,sisd,br,Aparecida Do Rio Doce,Fazenda Sao Sebastiao Airport,America/Sao_Paulo
sise,,sise,br,Sao Felix Do Araguaia,Fazenda Kanaxue Airport,America/Araguaina
sisf,,sisf,br,Bonito,Fazenda Santa Feliciana Airport,America/Campo_Grande
sisi,,sisi,br,Acreuna,Fazenda Sete Ilhas Airport,America/Sao_Paulo
sisj,,sisj,br,Corumba,Fazenda Sao Jose do Piquiri Airport,America/Cuiaba
sisl,,sisl,br,Barao De Melgaco,Fazenda Santa Lucia Airport,America/Cuiaba
sisn,,sisn,br,Sonora,Fazenda Nossa Senhora Aparecida Airport,America/Cuiaba
siso,,siso,br,Chaves,Fazenda Santo Ambrosio Airport,America/Belem
sisp,,sisp,br,Ipigua,Santa Paula Airport,America/Sao_Paulo
siss,,siss,br,Ribas Do Rio Pardo,Fazenda Lagoa do Campo Airport,America/Campo_Grande
sisu,,sisu,br,Santa Rita Do Pardo,Fazenda Pontal do Lagoa Airport,America/Campo_Grande
sisw,,sisw,br,Campos de Julio,Fazenda Mato Grosso Airport,America/Cuiaba
sisx,,sisx,br,Aquidauana,Santa Terezinha Airport,America/Campo_Grande
sisy,,sisy,br,Piraquara,Piraquara Airport,America/Sao_Paulo
sisz,,sisz,br,Itaituba,Santa Felicidade Airport,America/Manaus
sita,,sita,br,Itaituba,Nossa Senhora da Conceicao Airport,America/Santarem
sitb,,sitb,br,Navirai,Fazenda Touro Branco Airport,America/Campo_Grande
sitc,,sitc,br,Tabapora,Carmine Castaldo Airport,America/Cuiaba
sitd,,sitd,br,Itaituba,Cara Preta Airport,America/Manaus
sitf,,sitf,br,Pacaraima,Fazenda Deposito Airport,America/Boa_Vista
sith,,sith,br,Turvelandia,Fazenda Itaipu Airport,America/Sao_Paulo
sitj,,sitj,br,Balsas,Fazenda Sao Gabriel Airport,America/Fortaleza
sitl,,sitl,br,Tamboril,Fazenda Flores Airport,America/Fortaleza
sitn,,sitn,br,Corumba,Fazenda Santo Antonio Diamandore Airport,America/La_Paz
sito,,sito,br,Itaituba,Muricoca Airport,America/Santarem
sitr,,sitr,br,Terenos,Fazenda Corrego Limpo Airport,America/Campo_Grande
sitt,,sitt,br,Balsas,Fazenda Guaira Airport,America/Araguaina
situ,,situ,br,Turvelandia,Fazenda Santa Genoveva Airport,America/Sao_Paulo
sitv,,sitv,br,Santa Rita Do Trivelato,Fazenda Chapadao Airport,America/Cuiaba
sitw,,sitw,br,Sao Raimundo Das Mangabeiras,Fazenda Santa Luzia Airport,America/Araguaina
sitx,,sitx,br,Aquidauana,Fazenda Chapeu de Pano Airport,America/Campo_Grande
sity,,sity,br,Aquidauana,Fazenda Sao Geraldo Airport,America/Campo_Grande
sitz,,sitz,br,Monte Azul,Fazenda MRV Airport,America/Bahia
siua,,siua,br,Santa Rita Do Pardo,Fazenda Barra do Lagoa Airport,America/Campo_Grande
siub,,siub,br,Sorriso,Aerojaco Airport,America/Cuiaba
siuc,,siuc,br,Itaituba,Selva de Pedra Airport,America/Santarem
siuf,,siuf,br,Peixoto De Azevedo,Fazenda Sao Francisco Airport,America/Cuiaba
siug,,siug,br,Sandovalina,Fazenda Santa Irene Airport,America/Sao_Paulo
siuh,,siuh,br,Itauba,Fazenda Santa Ana Airport,America/Cuiaba
siuj,,siuj,br,Itaituba,Pista Santa Tereza Airport,America/Manaus
siuk,,siuk,br,Jacareacanga,Serra Verde Airport,America/Santarem
siul,,siul,br,Sao Raimundo Das Mangabeiras,Agrosserra Airport,America/Araguaina
sium,,sium,br,Balsas,Fazenda Planeste Airport,America/Fortaleza
siuo,,siuo,br,Sao Jose Do Xingu,Fazenda Santa Adelia Airport,America/Cuiaba
siuq,,siuq,br,Campo Grande,Fazenda Primavera Airport,America/Campo_Grande
siur,,siur,br,Camapua,Fazenda Ribeirao Airport,America/Campo_Grande
sius,,sius,br,Jatei,Fazenda Dona Rosa S. Rezek Airport,America/Campo_Grande
siut,,siut,br,Prado,Sao Paulo do Piaui Airport,America/Bahia
siuv,,siuv,br,Selviria,Fazenda Sao Matheus Airport,America/Campo_Grande
siuw,,siuw,br,Tres Lagoas,Candote Airport,America/Campo_Grande
siux,,siux,br,Itaituba,Pista Comunidade Sao Domingos Airport,America/Manaus
siuy,,siuy,br,Novo Progresso,Santos Dumont Airport,America/Santarem
siuz,,siuz,br,Novo Progresso,Boa Esperanca Airport,America/Santarem
sivc,,sivc,br,Mutunopolis,Fazenda Iporanga Airport,America/Sao_Paulo
sivd,,sivd,br,Unai,Fazenda dos Tres Rios Airport,America/Sao_Paulo
sive,,sive,br,Itapetininga,Fazenda Royal Airport,America/Sao_Paulo
sivg,,sivg,br,Sinop,Clube Aerodesportivo Selva Airport,America/Cuiaba
sivj,,sivj,br,Jaboticatubas,Cirrus Sociedade Aerodesportiva Airport,America/Sao_Paulo
sivk,,sivk,br,Monte Alegre De Goias,Crispiano Airport,America/Sao_Paulo
sivl,,sivl,br,Junco Do Serido,Sitio Flor de Lys Airport,America/Fortaleza
sivn,,sivn,br,Montes Claros,Fazenda Sansara Airport,America/Bahia
sivo,,sivo,br,Bom Jesus Do Araguaia,Fazenda Malu Airport,America/Cuiaba
sivp,,sivp,br,Nova Crixas,Fazenda Bandeirante Airport,America/Araguaina
sivq,,sivq,br,Deodapolis,Fazenda Annalu Airport,America/Campo_Grande
sivr,,sivr,br,Itaituba,Fazenda Sao Raimundo Airport,America/Santarem
sivu,,sivu,br,Vila Velha,Joao Moteiro Airport,America/Sao_Paulo
sivv,,sivv,br,Barao De Melgaco,Fazenda Bororeo Airport,America/Cuiaba
sivw,,sivw,br,Jacupiranga,Banaer de Jacupiranga Airport,America/Sao_Paulo
sivy,,sivy,br,Tasso Fragoso,Fazenda Sapucai Airport,America/Fortaleza
sivz,,sivz,br,Itaqui,Mata-Fome Airport,America/Sao_Paulo
siwa,,siwa,br,Aripuana,Fazenda Estrela do Aripuana Airport,America/Cuiaba
siwb,,siwb,br,Amambai,Fazenda Sperafico Airport,America/Campo_Grande
siwc,,siwc,br,Diamantino,Fazenda Santa Rita Airport,America/Cuiaba
siwe,,siwe,br,Monte Carlo,Nelson Pizzani Airport,America/Sao_Paulo
siwf,,siwf,br,Diamantino,Algodoeira Airport,America/Cuiaba
siwg,,siwg,br,Rosario Oeste,Fazenda Sao Jose Airport,America/Cuiaba
siwh,,siwh,br,Santana Do Araguaia,Fazenda Frigorifico Atlas Airport,America/Belem
siwi,,siwi,br,Diamantino,Guapirama Airport,America/Cuiaba
siwj,,siwj,br,Campo Verde,Luiz Eduardo Magalhaes Airport,America/Cuiaba
siwk,,siwk,br,Santa Rita Do Trivelato,Fazenda Santa Fe Airport,America/Cuiaba
siwl,,siwl,br,Diamantino,Fazenda Espigao Airport,America/Cuiaba
siwm,,siwm,br,Goiatuba,Fazenda Bandeirantes Airport,America/Sao_Paulo
siwn,,siwn,br,Joviania,Fazenda Vargem das Flores Airport,America/Sao_Paulo
siwp,,siwp,br,Laguna Carapa,Fazenda Agua Doce Airport,America/Campo_Grande
siwq,,siwq,br,Santa Rita Do Pardo,Fazenda Mateira Airport,America/Campo_Grande
siwr,,siwr,br,Nova Crixas,Fazenda Amazonas Airport,America/Sao_Paulo
siwt,,siwt,br,Itaituba,Santa Helena Airport,America/Santarem
siwu,,siwu,br,Corumba,Fazenda Nossa Senhora da Candelaria Airport,America/Cuiaba
siwv,,siwv,br,Itaituba,Boa Vista Airport,America/Santarem
siwy,,siwy,br,Corumba,Fazenda Campo Augusta Airport,America/Cuiaba
siwz,,siwz,br,Aquidauana,Fazenda Fazendinha Airport,America/Campo_Grande
sixa,,sixa,br,Suzanopolis,Fazenda Uniao Suzanopolis Airport,America/Sao_Paulo
sixb,,sixb,br,Corumba,Fazenda Ilha Verde Airport,America/Campo_Grande
sixd,,sixd,br,Santana Do Livramento,Fazenda da Paz Airport,America/Sao_Paulo
sixe,,sixe,br,Eldorado Do Sul,Aeroclube de Eldorado do Sul Airport,America/Sao_Paulo
sixf,,sixf,br,Campo Alegre De Goias,Fazenda Soledade Airport,America/Sao_Paulo
sixg,,sixg,br,Catalao,Fazenda Pouso Alegre Airport,America/Sao_Paulo
sixi,,sixi,br,Itororo,Fazenda Antonio Andrade Airport,America/Bahia
sixl,,sixl,br,Canarana,Fazenda Sao Francisco Airport,America/Cuiaba
sixm,,sixm,br,Itaituba,Comunidade Sao Leopoldo do Tapajos Airport,America/Manaus
sixo,,sixo,br,Comodoro,Fazenda Nossa Senhora de Fatima Airport,America/Cuiaba
sixp,,sixp,br,Diamantino,Fazenda Paiaguas Airport,America/Cuiaba
sixq,,sixq,br,Paranhos,Fazenda Sao Joao Airport,America/Asuncion
sixv,,sixv,br,Alcinopolis,Fazenda Rancho do Planalto Airport,America/Campo_Grande
sixw,,sixw,br,Caapora,Cimento Poty Airport,America/Fortaleza
sixx,,sixx,br,Guaranta Do Norte,Usinas Braco Norte Airport,America/Cuiaba
sixz,,sixz,br,Taquarivai,Fazenda Spartacus Airport,America/Sao_Paulo
siye,,siye,br,Aquidauana,Fazenda Campo Helio Airport,America/Campo_Grande
siyf,,siyf,br,Itai,Fazenda Araras Airport,America/Sao_Paulo
siyh,,siyh,br,Rio Verde Do Mato Grosso,Fazenda Cruzeiro Airport,America/Campo_Grande
siyk,,siyk,br,Urutai,Fazenda Sorriso Metalico Airport,America/Sao_Paulo
siyn,,siyn,br,Pimenta Bueno,Eletro Primavera LTDA Airport,America/Porto_Velho
siyo,,siyo,br,Montividiu,Fazenda Goias Barreiro Airport,America/Sao_Paulo
siyp,,siyp,br,Alta Floresta,Fazenda Shangri-la Airport,America/Cuiaba
siyq,,siyq,br,Tapura,Tapura Airport,America/Cuiaba
siyr,,siyr,br,Tapajara,Santa Terezinha Airport,America/Sao_Paulo
siys,,siys,br,Itajuba,Helibras Airport,America/Sao_Paulo
siyt,,siyt,br,Juruti,Mamuru Airport,America/Manaus
siyw,,siyw,br,Itaituba,Fazenda Salvacao Airport,America/Manaus
siyx,,siyx,br,Andradas,Fazenda Varginha Airport,America/Sao_Paulo
siyy,,siyy,br,Pocone,Ilha do Caracara Airport,America/Cuiaba
siza,,siza,br,Entre Rios,Parque Manoelito Argolo Airport,America/Bahia
sizc,,sizc,br,Faria Lemos,Fazenda Fenix Airport,America/Sao_Paulo
sizf,,sizf,br,Altonia,Nossa Senhora das Gracas Airport,America/Sao_Paulo
sizg,,sizg,br,Sao Manuel,Fazenda Encontro das Aguas Airport,America/Sao_Paulo
sizh,,sizh,br,Aparecida Do Taboado,Fazenda Vista Alegre Airport,America/Campo_Grande
sizi,,sizi,br,Itaruma,Fazenda Vitoria Airport,America/Sao_Paulo
sizk,,sizk,br,Barra Do Garcas,Fazenda Vera Cruz Airport,America/Cuiaba
sizm,,sizm,br,Nova Andradina,Fazenda Douradinho Airport,America/Campo_Grande
sizn,,sizn,br,Corumbiara,Fazenda Santa Ana Airport,America/Porto_Velho
sizo,,sizo,br,Cocalinho,Calcario Vale do Araguaia Airport,America/Cuiaba
sizq,,sizq,br,Botucatu,Fazenda Real Airport,America/Sao_Paulo
sizr,,sizr,br,Corumbiara,Fazenda Carolina Airport,America/Porto_Velho
sizs,,sizs,br,Gaucha,Agropecuaria Equus Airport,America/Cuiaba
sizt,,sizt,br,Corumba,Fazenda Buriti Airport,America/Campo_Grande
sizx,,sizx,br,Juara,Juara Sul Airport,America/Cuiaba
sjaa,,sjaa,br,Pontes E Lacerda,Fazenda Sao Jose do Rio Branco Airport,America/Cuiaba
sjac,,sjac,br,Sao Felix Do Araguaia,Fazenda Rio Preto Airport,America/Cuiaba
sjae,,sjae,br,Ribeirao Cascalheira,Fazenda Furnas Airport,America/Cuiaba
sjaf,,sjaf,br,Campo Novo Do Parecis,Fazenda Agua Limpa Airport,America/Cuiaba
sjag,,sjag,br,Vila Bela Da Santissima Trindade,Fazenda Paredao Airport,America/Cuiaba
sjai,,sjai,br,Montividiu Do Norte,Fazenda Davilandia Airport,America/Araguaina
sjak,,sjak,br,Tupaciguara,Fazenda F5 Airport,America/Sao_Paulo
sjal,,sjal,br,Acailandia,Fazenda Santa Maria Airport,America/Araguaina
sjaq,,sjaq,br,Unai,Fazenda Renascenca Airport,America/Sao_Paulo
sjar,,sjar,br,Santa Clara D`Oeste,Fazenda Bela Manha Airport,America/Sao_Paulo
sjas,,sjas,br,Reginopolis,Fazenda Sao Roque Airport,America/Sao_Paulo
sjau,,sjau,br,Araguacema,Araguacema Airport,America/Araguaina
sjaw,,sjaw,br,Gaviao Peixoto,Fazenda Citricola Airport,America/Sao_Paulo
sjax,,sjax,br,Sao Desiderio,Fazenda Acalanto Airport,America/Araguaina
sjay,,sjay,br,Sao Desiderio,Fazenda Ventura Airport,America/Araguaina
sjaz,,sjaz,br,Sao Desiderio,Fazenda Querubim Airport,America/Bahia
sjbf,,sjbf,br,Mimoso De Goias,Fazenda J.K. Airport,America/Sao_Paulo
sjbk,,sjbk,br,Altamira,Iriri Airport,America/Santarem
sjbn,,sjbn,br,Altamira,Aldeia Pykany Airport,America/Manaus
sjbr,,sjbr,br,Corumba,Fazenda Santa Luzia Airport,America/Campo_Grande
sjbs,,sjbs,br,Corumba,Fazenda Livramento Airport,America/Campo_Grande
sjbt,,sjbt,br,Aquidauana,Fazenda Sao Joao Airport,America/Campo_Grande
sjbu,,sjbu,br,Lagoa Dos Patos,Fazenda Baluarte Airport,America/Sao_Paulo
sjbw,,sjbw,br,Sao Pedro Do Ivai,Fazenda Barbacena Airport,America/Sao_Paulo
sjbx,,sjbx,br,Sao Jose Do Mipibu,Severino Lopes Airport,America/Fortaleza
sjby,,sjby,br,Santa Ines,Joao Silva Airport,America/Fortaleza
sjbz,,sjbz,br,Itaruma,Fazenda Tres Barras Airport,America/Sao_Paulo
sjca,,sjca,br,Mococa,Comandante Vittorio Bonomi Airport,America/Sao_Paulo
sjcd,,sjcd,br,Pedro Gomes,Fazenda Pingo D`Agua Airport,America/Campo_Grande
sjce,,sjce,br,Rio Brilhante,Usina Eldorado Airport,America/Campo_Grande
sjcf,,sjcf,br,Canarana,Fazenda Estrela D`Alva Airport,America/Cuiaba
sjcl,,sjcl,br,Nova Crixas,Fazenda Aracatuba Airport,America/Araguaina
sjcm,,sjcm,br,Pontal Do Araguaia,Fazenda Sao Marcus Airport,America/Cuiaba
sjcn,,sjcn,br,Cristalina,Aero Agricola Cristalina Airport,America/Sao_Paulo
sjco,,sjco,br,Penapolis,Fazenda Aparecida Airport,America/Sao_Paulo
sjcp,,sjcp,br,Parauna,Fazenda Sao Roberto Airport,America/Sao_Paulo
sjcq,,sjcq,br,Baixa Grande,Fazenda Serra Azul Airport,America/Bahia
sjcw,,sjcw,br,Urucara,Jatapu Airport,America/Manaus
sjcy,,sjcy,br,Cuiaba,Estancia Santa Rita Airport,America/Cuiaba
sjcz,,sjcz,br,Nova Ubirata,Fazenda Paraiso Airport,America/Cuiaba
sjda,,sjda,br,Uberaba,Fazenda Cruzeiro Airport,America/Sao_Paulo
sjdd,,sjdd,br,Taquarussu,Fazenda Jumbo Airport,America/Campo_Grande
sjdg,,sjdg,br,Altamira,Projeto Iriri Airport,America/Manaus
sjdh,,sjdh,br,Jaborandi,Fazenda S.M. Airport,America/Bahia
sjdi,,sjdi,br,Navirai,Fazenda Concordia Airport,America/Campo_Grande
sjdj,,sjdj,br,Uruguaiana,Arenhart Airport,America/Sao_Paulo
sjdl,,sjdl,br,Corumba,Fazenda Paraiso Airport,America/Cuiaba
sjdn,,sjdn,br,Aquidauana,Fazenda Campo Alegre Airport,America/Campo_Grande
sjds,,sjds,br,Eusebio,Fabrica Fortaleza Airport,America/Fortaleza
sjdt,,sjdt,br,Aquidauana,Fazenda Sao Roque Airport,America/Campo_Grande
sjdu,,sjdu,br,Uruguaiana,Nossa Senhora do Loreto Airport,America/Sao_Paulo
sjdv,,sjdv,br,Corumba,Fazenda Redencao Airport,America/Campo_Grande
sjdw,,sjdw,br,Caracol,Fazenda Canada Airport,America/Campo_Grande
sjdx,,sjdx,br,Aquidauana,Fazenda Bandeirantes Airport,America/Campo_Grande
sjdy,,sjdy,br,Camapua,Fazenda da Barra Airport,America/Campo_Grande
sjea,,sjea,br,Palmeiropolis,Cadete 56-147 Santana Airport,America/Araguaina
sjed,,sjed,br,Corumba,Fazenda Abath Airport,America/Campo_Grande
sjef,,sjef,br,Aquidauana,Fazenda Costa Rica Airport,America/Campo_Grande
sjeg,,sjeg,br,Corumba,Estancia Esmeralda Airport,America/Campo_Grande
sjeh,,sjeh,br,Ribeirao Bonito,Fazenda Santa Eliza Airport,America/Sao_Paulo
sjej,,sjej,br,Avai,Fazenda Bonanza Airport,America/Sao_Paulo
sjek,,sjek,br,Canarana,Satelite Aviacao Agricola Airport,America/Cuiaba
sjel,,sjel,br,Itaituba,Eldorado Airport,America/Santarem
sjem,,sjem,br,Vera,Estancia Pousada dos Passaros Airport,America/Cuiaba
sjen,,sjen,br,Santa Vitoria Do Palmar,Pista PLA e Silva Airport,America/Sao_Paulo
sjeq,,sjeq,br,Corumba,Fazenda Bom Jesus Airport,America/Campo_Grande
sjer,,sjer,br,Acreuna,Fazenda Canada Airport,America/Sao_Paulo
sjes,,sjes,br,Corumba,Fazenda Agua Pe Airport,America/Campo_Grande
sjet,,sjet,br,Corumba,Fazenda Recreio Airport,America/Campo_Grande
sjeu,,sjeu,br,Corumba,Fazenda Sao Cristovao Airport,America/Campo_Grande
sjev,,sjev,br,Corumba,Fazenda Sao Francisco Airport,America/Campo_Grande
sjew,,sjew,br,Sao Desiderio,Fazenda Horita Airport,America/Araguaina
sjex,,sjex,br,Sao Desiderio,Fazenda Vitoria Airport,America/Araguaina
sjey,,sjey,br,Indiapora,Fazenda Agronet Airport,America/Sao_Paulo
sjfb,,sjfb,br,Riachao,Fazenda Bacuri Airport,America/Araguaina
sjff,,sjff,br,Estrela D`Oeste,Frigo Estrela Airport,America/Sao_Paulo
sjfg,,sjfg,br,Itaituba,Fazenda Penedo Airport,America/Manaus
